"fitted.vals.predict.alpha.inter.only" "fitted.vals.predict.alpha.linear" "fitted.vals.predict.alpha.quad"
"496" 0.135585733813994 0.117463064676117 0.129962510173086
"497" 0.135585733813994 0.117370127911308 0.130140712558863
"498" 0.135585733813994 0.117277191146498 0.130320301845665
"499" 0.135585733813994 0.117184254381688 0.130501278033494
"500" 0.135585733813994 0.117091317616879 0.130683641122348
"501" 0.135585733813994 0.116998380852069 0.130867391112229
"502" 0.135585733813994 0.116905444087259 0.131052528003135
"503" 0.135585733813994 0.11681250732245 0.131239051795068
"504" 0.135585733813994 0.11671957055764 0.131426962488027
"505" 0.135585733813994 0.116626633792831 0.131616260082011
"506" 0.135585733813994 0.116533697028021 0.131806944577022
"507" 0.135585733813994 0.116440760263211 0.131999015973058
"508" 0.135585733813994 0.116347823498402 0.132192474270121
"509" 0.135585733813994 0.116254886733592 0.13238731946821
"510" 0.135585733813994 0.116161949968782 0.132583551567325
"511" 0.135585733813994 0.116069013203973 0.132781170567465
"512" 0.135585733813994 0.115976076439163 0.132980176468632
"513" 0.135585733813994 0.115883139674354 0.133180569270825
"514" 0.135585733813994 0.115790202909544 0.133382348974044
"515" 0.135585733813994 0.115697266144734 0.133585515578288
"516" 0.135585733813994 0.115604329379925 0.133790069083559
"517" 0.135585733813994 0.115511392615115 0.133996009489856
"518" 0.135585733813994 0.115418455850305 0.134203336797179
"519" 0.135585733813994 0.115325519085496 0.134412051005528
"520" 0.135585733813994 0.115232582320686 0.134622152114902
"521" 0.135585733813994 0.115139645555877 0.134833640125303
"522" 0.135585733813994 0.115046708791067 0.13504651503673
"523" 0.135585733813994 0.114953772026257 0.135260776849183
"524" 0.135585733813994 0.114860835261448 0.135476425562662
"525" 0.135585733813994 0.114767898496638 0.135693461177167
"526" 0.135585733813994 0.114674961731828 0.135911883692698
"527" 0.135585733813994 0.114582024967019 0.136131693109255
"528" 0.135585733813994 0.114489088202209 0.136352889426838
"529" 0.135585733813994 0.1143961514374 0.136575472645447
"530" 0.135585733813994 0.11430321467259 0.136799442765082
"531" 0.135585733813994 0.11421027790778 0.137024799785743
"532" 0.135585733813994 0.114117341142971 0.13725154370743
"533" 0.135585733813994 0.114024404378161 0.137479674530143
"534" 0.135585733813994 0.113931467613351 0.137709192253882
"535" 0.135585733813994 0.113838530848542 0.137940096878647
"536" 0.135585733813994 0.113745594083732 0.138172388404439
"537" 0.135585733813994 0.113652657318923 0.138406066831256
"538" 0.135585733813994 0.113559720554113 0.138641132159099
"539" 0.135585733813994 0.113466783789303 0.138877584387968
"540" 0.135585733813994 0.113373847024494 0.139115423517863
"541" 0.135585733813994 0.113280910259684 0.139354649548784
"542" 0.135585733813994 0.113187973494874 0.139595262480732
"543" 0.135585733813994 0.113095036730065 0.139837262313705
"544" 0.135585733813994 0.113002099965255 0.140080649047704
"545" 0.135585733813994 0.112909163200446 0.140325422682729
"546" 0.135585733813994 0.112816226435636 0.140571583218781
"547" 0.135585733813994 0.112723289670826 0.140819130655858
"548" 0.135585733813994 0.112630352906017 0.141068064993961
"549" 0.135585733813994 0.112537416141207 0.141318386233091
"550" 0.135585733813994 0.112444479376397 0.141570094373246
"551" 0.135585733813994 0.112351542611588 0.141823189414427
"552" 0.135585733813994 0.112258605846778 0.142077671356635
"553" 0.135585733813994 0.112165669081969 0.142333540199868
"554" 0.135585733813994 0.112072732317159 0.142590795944127
"555" 0.135585733813994 0.111979795552349 0.142849438589413
"556" 0.135585733813994 0.11188685878754 0.143109468135724
"557" 0.135585733813994 0.11179392202273 0.143370884583062
"558" 0.135585733813994 0.11170098525792 0.143633687931425
"559" 0.135585733813994 0.111608048493111 0.143897878180815
"560" 0.135585733813994 0.111515111728301 0.14416345533123
"561" 0.135585733813994 0.111422174963492 0.144430419382672
"562" 0.135585733813994 0.111329238198682 0.144698770335139
"563" 0.135585733813994 0.111236301433872 0.144968508188633
"564" 0.135585733813994 0.111143364669063 0.145239632943152
"565" 0.135585733813994 0.111050427904253 0.145512144598698
"566" 0.135585733813994 0.110957491139444 0.14578604315527
"567" 0.135585733813994 0.110864554374634 0.146061328612867
"568" 0.135585733813994 0.110771617609824 0.146338000971491
"569" 0.135585733813994 0.110678680845015 0.146616060231141
"570" 0.135585733813994 0.110585744080205 0.146895506391816
"571" 0.135585733813994 0.110492807315395 0.147176339453518
"572" 0.135585733813994 0.110399870550586 0.147458559416246
"573" 0.135585733813994 0.110306933785776 0.147742166279999
"574" 0.135585733813994 0.110213997020967 0.148027160044779
"575" 0.135585733813994 0.110121060256157 0.148313540710585
"576" 0.135585733813994 0.110028123491347 0.148601308277417
"577" 0.135585733813994 0.109935186726538 0.148890462745274
"578" 0.135585733813994 0.109842249961728 0.149181004114158
"579" 0.135585733813994 0.109749313196918 0.149472932384068
"580" 0.135585733813994 0.109656376432109 0.149766247555004
"581" 0.135585733813994 0.109563439667299 0.150060949626966
"582" 0.135585733813994 0.10947050290249 0.150357038599953
"583" 0.135585733813994 0.10937756613768 0.150654514473967
"584" 0.135585733813994 0.10928462937287 0.150953377249007
"585" 0.135585733813994 0.109191692608061 0.151253626925073
"586" 0.135585733813994 0.109098755843251 0.151555263502165
"587" 0.135585733813994 0.109005819078441 0.151858286980283
"588" 0.135585733813994 0.108912882313632 0.152162697359427
"589" 0.135585733813994 0.108819945548822 0.152468494639597
"590" 0.135585733813994 0.108727008784013 0.152775678820793
"591" 0.135585733813994 0.108634072019203 0.153084249903015
"592" 0.135585733813994 0.108541135254393 0.153394207886263
"593" 0.135585733813994 0.108448198489584 0.153705552770537
"594" 0.135585733813994 0.108355261724774 0.154018284555837
"595" 0.135585733813994 0.108262324959964 0.154332403242163
"596" 0.135585733813994 0.108169388195155 0.154647908829515
"597" 0.135585733813994 0.108076451430345 0.154964801317893
"598" 0.135585733813994 0.107983514665536 0.155283080707297
"599" 0.135585733813994 0.107890577900726 0.155602746997727
"600" 0.135585733813994 0.107797641135916 0.155923800189184
"601" 0.135585733813994 0.107704704371107 0.156246240281666
