"fitted.vals.predict.prop.prof.inter.only" "fitted.vals.predict.prop.prof.linear" "fitted.vals.predict.prop.prof.quad"
"494" 0.593774158377858 0.5329829690878 0.317942517774874
"495" 0.593774158377858 0.532667988832411 0.312802872051452
"496" 0.593774158377858 0.532353008577022 0.307638292656361
"497" 0.593774158377858 0.532038028321633 0.3024487795896
"498" 0.593774158377858 0.531723048066244 0.29723433285117
"499" 0.593774158377858 0.531408067810855 0.29199495244107
"500" 0.593774158377858 0.531093087555466 0.286730638359301
"501" 0.593774158377858 0.530778107300077 0.281441390605863
"502" 0.593774158377858 0.530463127044689 0.276127209180755
"503" 0.593774158377858 0.5301481467893 0.270788094083977
"504" 0.593774158377858 0.529833166533911 0.26542404531553
"505" 0.593774158377858 0.529518186278522 0.260035062875414
"506" 0.593774158377858 0.529203206023133 0.254621146763629
"507" 0.593774158377858 0.528888225767744 0.249182296980174
"508" 0.593774158377858 0.528573245512355 0.243718513525049
"509" 0.593774158377858 0.528258265256966 0.238229796398255
"510" 0.593774158377858 0.527943285001577 0.232716145599792
"511" 0.593774158377858 0.527628304746188 0.227177561129659
"512" 0.593774158377858 0.5273133244908 0.221614042987857
"513" 0.593774158377858 0.526998344235411 0.216025591174386
"514" 0.593774158377858 0.526683363980022 0.210412205689245
"515" 0.593774158377858 0.526368383724633 0.204773886532435
"516" 0.593774158377858 0.526053403469244 0.199110633703954
"517" 0.593774158377858 0.525738423213855 0.193422447203806
"518" 0.593774158377858 0.525423442958466 0.187709327031987
"519" 0.593774158377858 0.525108462703077 0.181971273188499
"520" 0.593774158377858 0.524793482447688 0.176208285673341
"521" 0.593774158377858 0.5244785021923 0.170420364486514
"522" 0.593774158377858 0.524163521936911 0.164607509628018
"523" 0.593774158377858 0.523848541681522 0.158769721097852
"524" 0.593774158377858 0.523533561426133 0.152906998896017
"525" 0.593774158377858 0.523218581170744 0.147019343022512
"526" 0.593774158377858 0.522903600915355 0.141106753477338
"527" 0.593774158377858 0.522588620659966 0.135169230260495
"528" 0.593774158377858 0.522273640404577 0.129206773371982
"529" 0.593774158377858 0.521958660149188 0.123219382811799
"530" 0.593774158377858 0.521643679893799 0.117207058579948
"531" 0.593774158377858 0.521328699638411 0.111169800676427
"532" 0.593774158377858 0.521013719383022 0.105107609101236
"533" 0.593774158377858 0.520698739127633 0.0990204838543765
"534" 0.593774158377858 0.520383758872244 0.0929084249358469
"535" 0.593774158377858 0.520068778616855 0.0867714323456483
"536" 0.593774158377858 0.519753798361466 0.0806095060837797
"537" 0.593774158377858 0.519438818106077 0.074422646150242
"538" 0.593774158377858 0.519123837850688 0.0682108525450356
"539" 0.593774158377858 0.518808857595299 0.0619741252681587
"540" 0.593774158377858 0.51849387733991 0.0557124643196132
"541" 0.593774158377858 0.518178897084522 0.0494258696993977
"542" 0.593774158377858 0.517863916829133 0.043114341407513
"543" 0.593774158377858 0.517548936573744 0.0367778794439584
"544" 0.593774158377858 0.517233956318355 0.0304164838087351
"545" 0.593774158377858 0.516918976062966 0.0240301545018418
"546" 0.593774158377858 0.516603995807577 0.0176188915232798
"547" 0.593774158377858 0.516289015552188 0.0111826948730478
"548" 0.593774158377858 0.515974035296799 0.0047215645511467
"549" 0.593774158377858 0.51565905504141 -0.00176449944242485
"550" 0.593774158377858 0.515344074786021 -0.00827549710766462
"551" 0.593774158377858 0.515029094530633 -0.0148114284445739
"552" 0.593774158377858 0.514714114275244 -0.0213722934531528
"553" 0.593774158377858 0.514399134019855 -0.0279580921334017
"554" 0.593774158377858 0.514084153764466 -0.0345688244853197
"555" 0.593774158377858 0.513769173509077 -0.0412044905089068
"556" 0.593774158377858 0.513454193253688 -0.0478650902041631
"557" 0.593774158377858 0.513139212998299 -0.0545506235710898
"558" 0.593774158377858 0.51282423274291 -0.0612610906096851
"559" 0.593774158377858 0.512509252487521 -0.06799649131995
"560" 0.593774158377858 0.512194272232132 -0.074756825701884
"561" 0.593774158377858 0.511879291976744 -0.081542093755488
"562" 0.593774158377858 0.511564311721355 -0.0883522954807612
"563" 0.593774158377858 0.511249331465966 -0.0951874308777039
"564" 0.593774158377858 0.510934351210577 -0.102047499946316
"565" 0.593774158377858 0.510619370955188 -0.108932502686597
"566" 0.593774158377858 0.510304390699799 -0.115842439098548
"567" 0.593774158377858 0.50998941044441 -0.122777309182168
"568" 0.593774158377858 0.509674430189021 -0.129737112937458
"569" 0.593774158377858 0.509359449933632 -0.136721850364417
"570" 0.593774158377858 0.509044469678243 -0.143731521463045
"571" 0.593774158377858 0.508729489422855 -0.150766126233343
"572" 0.593774158377858 0.508414509167466 -0.157825664675312
"573" 0.593774158377858 0.508099528912077 -0.164910136788948
"574" 0.593774158377858 0.507784548656688 -0.172019542574254
"575" 0.593774158377858 0.507469568401299 -0.179153882031229
"576" 0.593774158377858 0.50715458814591 -0.186313155159875
"577" 0.593774158377858 0.506839607890521 -0.193497361960189
"578" 0.593774158377858 0.506524627635132 -0.200706502432173
"579" 0.593774158377858 0.506209647379743 -0.207940576575826
"580" 0.593774158377858 0.505894667124354 -0.215199584391149
"581" 0.593774158377858 0.505579686868965 -0.222483525878142
"582" 0.593774158377858 0.505264706613577 -0.229792401036804
"583" 0.593774158377858 0.504949726358188 -0.237126209867135
"584" 0.593774158377858 0.504634746102799 -0.244484952369134
"585" 0.593774158377858 0.50431976584741 -0.251868628542804
"586" 0.593774158377858 0.504004785592021 -0.259277238388145
"587" 0.593774158377858 0.503689805336632 -0.266710781905154
"588" 0.593774158377858 0.503374825081243 -0.274169259093832
"589" 0.593774158377858 0.503059844825854 -0.281652669954179
"590" 0.593774158377858 0.502744864570465 -0.289161014486195
"591" 0.593774158377858 0.502429884315077 -0.296694292689883
"592" 0.593774158377858 0.502114904059688 -0.304252504565238
"593" 0.593774158377858 0.501799923804299 -0.311835650112264
"594" 0.593774158377858 0.50148494354891 -0.319443729330958
"595" 0.593774158377858 0.501169963293521 -0.327076742221323
"596" 0.593774158377858 0.500854983038132 -0.334734688783357
"597" 0.593774158377858 0.500540002782743 -0.342417569017059
"598" 0.593774158377858 0.500225022527354 -0.350125382922431
"599" 0.593774158377858 0.499910042271965 -0.357858130499473
"600" 0.593774158377858 0.499595062016576 -0.365615811748185
"601" 0.593774158377858 0.499280081761188 -0.373398426668565
