"fitted.vals.predict.gamma.inter.only" "fitted.vals.predict.gamma.linear" "fitted.vals.predict.gamma.quad"
"478" 0.104872428789077 0.153554954584369 0.133468747017803
"479" 0.104872428789077 0.153829997102987 0.133114377965573
"480" 0.104872428789077 0.154105039621604 0.132756462932662
"481" 0.104872428789077 0.154380082140222 0.13239500191907
"482" 0.104872428789077 0.154655124658839 0.132029994924798
"483" 0.104872428789077 0.154930167177457 0.131661441949845
"484" 0.104872428789077 0.155205209696074 0.13128934299421
"485" 0.104872428789077 0.155480252214691 0.130913698057895
"486" 0.104872428789077 0.155755294733309 0.1305345071409
"487" 0.104872428789077 0.156030337251926 0.130151770243223
"488" 0.104872428789077 0.156305379770544 0.129765487364865
"489" 0.104872428789077 0.156580422289161 0.129375658505827
"490" 0.104872428789077 0.156855464807779 0.128982283666108
"491" 0.104872428789077 0.157130507326396 0.128585362845708
"492" 0.104872428789077 0.157405549845014 0.128184896044627
"493" 0.104872428789077 0.157680592363631 0.127780883262866
"494" 0.104872428789077 0.157955634882249 0.127373324500423
"495" 0.104872428789077 0.158230677400866 0.1269622197573
"496" 0.104872428789077 0.158505719919484 0.126547569033496
"497" 0.104872428789077 0.158780762438101 0.126129372329011
"498" 0.104872428789077 0.159055804956719 0.125707629643845
"499" 0.104872428789077 0.159330847475336 0.125282340977998
"500" 0.104872428789077 0.159605889993954 0.124853506331471
"501" 0.104872428789077 0.159880932512571 0.124421125704263
"502" 0.104872428789077 0.160155975031189 0.123985199096373
"503" 0.104872428789077 0.160431017549806 0.123545726507803
"504" 0.104872428789077 0.160706060068423 0.123102707938553
"505" 0.104872428789077 0.160981102587041 0.122656143388621
"506" 0.104872428789077 0.161256145105658 0.122206032858009
"507" 0.104872428789077 0.161531187624276 0.121752376346715
"508" 0.104872428789077 0.161806230142893 0.121295173854741
"509" 0.104872428789077 0.162081272661511 0.120834425382086
"510" 0.104872428789077 0.162356315180128 0.120370130928751
"511" 0.104872428789077 0.162631357698746 0.119902290494734
"512" 0.104872428789077 0.162906400217363 0.119430904080037
"513" 0.104872428789077 0.163181442735981 0.118955971684658
"514" 0.104872428789077 0.163456485254598 0.118477493308599
"515" 0.104872428789077 0.163731527773216 0.117995468951859
"516" 0.104872428789077 0.164006570291833 0.117509898614439
"517" 0.104872428789077 0.164281612810451 0.117020782296337
"518" 0.104872428789077 0.164556655329068 0.116528119997555
"519" 0.104872428789077 0.164831697847686 0.116031911718091
"520" 0.104872428789077 0.165106740366303 0.115532157457947
"521" 0.104872428789077 0.165381782884921 0.115028857217122
"522" 0.104872428789077 0.165656825403538 0.114522010995617
"523" 0.104872428789077 0.165931867922155 0.11401161879343
"524" 0.104872428789077 0.166206910440773 0.113497680610563
"525" 0.104872428789077 0.16648195295939 0.112980196447015
"526" 0.104872428789077 0.166756995478008 0.112459166302785
"527" 0.104872428789077 0.167032037996625 0.111934590177876
"528" 0.104872428789077 0.167307080515243 0.111406468072285
"529" 0.104872428789077 0.16758212303386 0.110874799986013
"530" 0.104872428789077 0.167857165552478 0.110339585919061
"531" 0.104872428789077 0.168132208071095 0.109800825871428
"532" 0.104872428789077 0.168407250589713 0.109258519843114
"533" 0.104872428789077 0.16868229310833 0.108712667834119
"534" 0.104872428789077 0.168957335626948 0.108163269844443
"535" 0.104872428789077 0.169232378145565 0.107610325874087
"536" 0.104872428789077 0.169507420664183 0.107053835923049
"537" 0.104872428789077 0.1697824631828 0.106493799991331
"538" 0.104872428789077 0.170057505701418 0.105930218078932
"539" 0.104872428789077 0.170332548220035 0.105363090185852
"540" 0.104872428789077 0.170607590738652 0.104792416312091
"541" 0.104872428789077 0.17088263325727 0.10421819645765
"542" 0.104872428789077 0.171157675775887 0.103640430622528
"543" 0.104872428789077 0.171432718294505 0.103059118806724
"544" 0.104872428789077 0.171707760813122 0.10247426101024
"545" 0.104872428789077 0.17198280333174 0.101885857233076
"546" 0.104872428789077 0.172257845850357 0.10129390747523
"547" 0.104872428789077 0.172532888368975 0.100698411736703
"548" 0.104872428789077 0.172807930887592 0.100099370017496
"549" 0.104872428789077 0.17308297340621 0.0994967823176078
"550" 0.104872428789077 0.173358015924827 0.0988906486370388
"551" 0.104872428789077 0.173633058443445 0.0982809689757891
"552" 0.104872428789077 0.173908100962062 0.0976677433338584
"553" 0.104872428789077 0.17418314348068 0.097050971711247
"554" 0.104872428789077 0.174458185999297 0.0964306541079545
"555" 0.104872428789077 0.174733228517915 0.0958067905239814
"556" 0.104872428789077 0.175008271036532 0.0951793809593274
"557" 0.104872428789077 0.17528331355515 0.0945484254139927
"558" 0.104872428789077 0.175558356073767 0.093913923887977
"559" 0.104872428789077 0.175833398592384 0.0932758763812804
"560" 0.104872428789077 0.176108441111002 0.0926342828939033
"561" 0.104872428789077 0.176383483629619 0.0919891434258451
"562" 0.104872428789077 0.176658526148237 0.0913404579771061
"563" 0.104872428789077 0.176933568666854 0.0906882265476864
"564" 0.104872428789077 0.177208611185472 0.0900324491375857
"565" 0.104872428789077 0.177483653704089 0.0893731257468042
"566" 0.104872428789077 0.177758696222707 0.0887102563753419
"567" 0.104872428789077 0.178033738741324 0.0880438410231988
"568" 0.104872428789077 0.178308781259942 0.087373879690375
"569" 0.104872428789077 0.178583823778559 0.08670037237687
"570" 0.104872428789077 0.178858866297177 0.0860233190826845
"571" 0.104872428789077 0.179133908815794 0.085342719807818
"572" 0.104872428789077 0.179408951334412 0.0846585745522708
"573" 0.104872428789077 0.179683993853029 0.0839708833160427
"574" 0.104872428789077 0.179959036371647 0.0832796460991339
"575" 0.104872428789077 0.180234078890264 0.082584862901544
"576" 0.104872428789077 0.180509121408881 0.0818865337232734
"577" 0.104872428789077 0.180784163927499 0.081184658564322
"578" 0.104872428789077 0.181059206446116 0.0804792374246898
"579" 0.104872428789077 0.181334248964734 0.0797702703043767
"580" 0.104872428789077 0.181609291483351 0.0790577572033827
"581" 0.104872428789077 0.181884334001969 0.0783416981217079
"582" 0.104872428789077 0.182159376520586 0.0776220930593524
"583" 0.104872428789077 0.182434419039204 0.0768989420163159
"584" 0.104872428789077 0.182709461557821 0.0761722449925988
"585" 0.104872428789077 0.182984504076439 0.0754420019882006
"586" 0.104872428789077 0.183259546595056 0.0747082130031217
"587" 0.104872428789077 0.183534589113674 0.0739708780373619
"588" 0.104872428789077 0.183809631632291 0.0732299970909214
"589" 0.104872428789077 0.184084674150909 0.0724855701638001
"590" 0.104872428789077 0.184359716669526 0.0717375972559979
"591" 0.104872428789077 0.184634759188144 0.0709860783675147
"592" 0.104872428789077 0.184909801706761 0.0702310134983508
"593" 0.104872428789077 0.185184844225379 0.0694724026485062
"594" 0.104872428789077 0.185459886743996 0.0687102458179807
"595" 0.104872428789077 0.185734929262613 0.0679445430067742
"596" 0.104872428789077 0.186009971781231 0.0671752942148869
"597" 0.104872428789077 0.186285014299848 0.0664024994423189
"598" 0.104872428789077 0.186560056818466 0.0656261586890701
"599" 0.104872428789077 0.186835099337083 0.0648462719551404
"600" 0.104872428789077 0.187110141855701 0.0640628392405298
"601" 0.104872428789077 0.187385184374318 0.0632758605452385
