"fitted.vals.predict.prop.ex.inter.only" "fitted.vals.predict.prop.ex.linear" "fitted.vals.predict.prop.ex.quad"
"451" 0.0550627125335046 0.0566860275775461 0.0562497345889043
"452" 0.0550627125335046 0.0566968496778397 0.0562080270133654
"453" 0.0550627125335046 0.0567076717781333 0.0561659704034356
"454" 0.0550627125335046 0.0567184938784269 0.0561235647591149
"455" 0.0550627125335046 0.0567293159787205 0.0560808100804033
"456" 0.0550627125335046 0.0567401380790141 0.0560377063673008
"457" 0.0550627125335046 0.0567509601793077 0.0559942536198074
"458" 0.0550627125335046 0.0567617822796014 0.055950451837923
"459" 0.0550627125335046 0.056772604379895 0.0559063010216478
"460" 0.0550627125335046 0.0567834264801886 0.0558618011709816
"461" 0.0550627125335046 0.0567942485804822 0.0558169522859245
"462" 0.0550627125335046 0.0568050706807758 0.0557717543664765
"463" 0.0550627125335046 0.0568158927810694 0.0557262074126376
"464" 0.0550627125335046 0.056826714881363 0.0556803114244078
"465" 0.0550627125335046 0.0568375369816566 0.055634066401787
"466" 0.0550627125335046 0.0568483590819502 0.0555874723447754
"467" 0.0550627125335046 0.0568591811822438 0.0555405292533728
"468" 0.0550627125335046 0.0568700032825374 0.0554932371275794
"469" 0.0550627125335046 0.0568808253828311 0.055445595967395
"470" 0.0550627125335046 0.0568916474831247 0.0553976057728197
"471" 0.0550627125335046 0.0569024695834183 0.0553492665438534
"472" 0.0550627125335046 0.0569132916837119 0.0553005782804963
"473" 0.0550627125335046 0.0569241137840055 0.0552515409827482
"474" 0.0550627125335046 0.0569349358842991 0.0552021546506093
"475" 0.0550627125335046 0.0569457579845927 0.0551524192840794
"476" 0.0550627125335046 0.0569565800848863 0.0551023348831586
"477" 0.0550627125335046 0.0569674021851799 0.0550519014478469
"478" 0.0550627125335046 0.0569782242854735 0.0550011189781443
"479" 0.0550627125335046 0.0569890463857672 0.0549499874740508
"480" 0.0550627125335046 0.0569998684860608 0.0548985069355664
"481" 0.0550627125335046 0.0570106905863544 0.054846677362691
"482" 0.0550627125335046 0.057021512686648 0.0547944987554247
"483" 0.0550627125335046 0.0570323347869416 0.0547419711137676
"484" 0.0550627125335046 0.0570431568872352 0.0546890944377195
"485" 0.0550627125335046 0.0570539789875288 0.0546358687272804
"486" 0.0550627125335046 0.0570648010878224 0.0545822939824505
"487" 0.0550627125335046 0.057075623188116 0.0545283702032297
"488" 0.0550627125335046 0.0570864452884096 0.0544740973896179
"489" 0.0550627125335046 0.0570972673887033 0.0544194755416153
"490" 0.0550627125335046 0.0571080894889969 0.0543645046592217
"491" 0.0550627125335046 0.0571189115892905 0.0543091847424372
"492" 0.0550627125335046 0.0571297336895841 0.0542535157912618
"493" 0.0550627125335046 0.0571405557898777 0.0541974978056955
"494" 0.0550627125335046 0.0571513778901713 0.0541411307857383
"495" 0.0550627125335046 0.0571621999904649 0.0540844147313901
"496" 0.0550627125335046 0.0571730220907585 0.0540273496426511
"497" 0.0550627125335046 0.0571838441910521 0.0539699355195211
"498" 0.0550627125335046 0.0571946662913458 0.0539121723620002
"499" 0.0550627125335046 0.0572054883916394 0.0538540601700884
"500" 0.0550627125335046 0.057216310491933 0.0537955989437857
"501" 0.0550627125335046 0.0572271325922266 0.0537367886830921
"502" 0.0550627125335046 0.0572379546925202 0.0536776293880076
"503" 0.0550627125335046 0.0572487767928138 0.0536181210585321
"504" 0.0550627125335046 0.0572595988931074 0.0535582636946658
"505" 0.0550627125335046 0.057270420993401 0.0534980572964085
"506" 0.0550627125335046 0.0572812430936946 0.0534375018637603
"507" 0.0550627125335046 0.0572920651939882 0.0533765973967212
"508" 0.0550627125335046 0.0573028872942819 0.0533153438952912
"509" 0.0550627125335046 0.0573137093945755 0.0532537413594702
"510" 0.0550627125335046 0.0573245314948691 0.0531917897892584
"511" 0.0550627125335046 0.0573353535951627 0.0531294891846556
"512" 0.0550627125335046 0.0573461756954563 0.053066839545662
"513" 0.0550627125335046 0.0573569977957499 0.0530038408722774
"514" 0.0550627125335046 0.0573678198960435 0.0529404931645019
"515" 0.0550627125335046 0.0573786419963371 0.0528767964223355
"516" 0.0550627125335046 0.0573894640966307 0.0528127506457781
"517" 0.0550627125335046 0.0574002861969243 0.0527483558348299
"518" 0.0550627125335046 0.0574111082972179 0.0526836119894908
"519" 0.0550627125335046 0.0574219303975116 0.0526185191097607
"520" 0.0550627125335046 0.0574327524978052 0.0525530771956397
"521" 0.0550627125335046 0.0574435745980988 0.0524872862471278
"522" 0.0550627125335046 0.0574543966983924 0.052421146264225
"523" 0.0550627125335046 0.057465218798686 0.0523546572469313
"524" 0.0550627125335046 0.0574760408989796 0.0522878191952467
"525" 0.0550627125335046 0.0574868629992732 0.0522206321091711
"526" 0.0550627125335046 0.0574976850995668 0.0521530959887047
"527" 0.0550627125335046 0.0575085071998604 0.0520852108338473
"528" 0.0550627125335046 0.057519329300154 0.052016976644599
"529" 0.0550627125335046 0.0575301514004477 0.0519483934209598
"530" 0.0550627125335046 0.0575409735007413 0.0518794611629297
"531" 0.0550627125335046 0.0575517956010349 0.0518101798705087
"532" 0.0550627125335046 0.0575626177013285 0.0517405495436967
"533" 0.0550627125335046 0.0575734398016221 0.0516705701824939
"534" 0.0550627125335046 0.0575842619019157 0.0516002417869001
"535" 0.0550627125335046 0.0575950840022093 0.0515295643569154
"536" 0.0550627125335046 0.0576059061025029 0.0514585378925398
"537" 0.0550627125335046 0.0576167282027965 0.0513871623937733
"538" 0.0550627125335046 0.0576275503030901 0.0513154378606159
"539" 0.0550627125335046 0.0576383724033838 0.0512433642930676
"540" 0.0550627125335046 0.0576491945036774 0.0511709416911283
"541" 0.0550627125335046 0.057660016603971 0.0510981700547982
"542" 0.0550627125335046 0.0576708387042646 0.0510250493840771
"543" 0.0550627125335046 0.0576816608045582 0.0509515796789651
"544" 0.0550627125335046 0.0576924829048518 0.0508777609394622
"545" 0.0550627125335046 0.0577033050051454 0.0508035931655684
"546" 0.0550627125335046 0.057714127105439 0.0507290763572837
"547" 0.0550627125335046 0.0577249492057326 0.050654210514608
"548" 0.0550627125335046 0.0577357713060263 0.0505789956375415
"549" 0.0550627125335046 0.0577465934063199 0.050503431726084
"550" 0.0550627125335046 0.0577574155066135 0.0504275187802356
"551" 0.0550627125335046 0.0577682376069071 0.0503512567999963
"552" 0.0550627125335046 0.0577790597072007 0.0502746457853661
"553" 0.0550627125335046 0.0577898818074943 0.050197685736345
"554" 0.0550627125335046 0.0578007039077879 0.050120376652933
"555" 0.0550627125335046 0.0578115260080815 0.05004271853513
"556" 0.0550627125335046 0.0578223481083751 0.0499647113829361
"557" 0.0550627125335046 0.0578331702086687 0.0498863551963514
"558" 0.0550627125335046 0.0578439923089624 0.0498076499753757
"559" 0.0550627125335046 0.057854814409256 0.0497285957200091
"560" 0.0550627125335046 0.0578656365095496 0.0496491924302516
"561" 0.0550627125335046 0.0578764586098432 0.0495694401061031
"562" 0.0550627125335046 0.0578872807101368 0.0494893387475638
"563" 0.0550627125335046 0.0578981028104304 0.0494088883546335
"564" 0.0550627125335046 0.057908924910724 0.0493280889273124
"565" 0.0550627125335046 0.0579197470110176 0.0492469404656003
"566" 0.0550627125335046 0.0579305691113112 0.0491654429694973
"567" 0.0550627125335046 0.0579413912116048 0.0490835964390034
"568" 0.0550627125335046 0.0579522133118984 0.0490014008741186
"569" 0.0550627125335046 0.0579630354121921 0.0489188562748428
"570" 0.0550627125335046 0.0579738575124857 0.0488359626411762
"571" 0.0550627125335046 0.0579846796127793 0.0487527199731186
"572" 0.0550627125335046 0.0579955017130729 0.0486691282706701
"573" 0.0550627125335046 0.0580063238133665 0.0485851875338307
"574" 0.0550627125335046 0.0580171459136601 0.0485008977626004
"575" 0.0550627125335046 0.0580279680139537 0.0484162589569792
"576" 0.0550627125335046 0.0580387901142473 0.0483312711169671
"577" 0.0550627125335046 0.0580496122145409 0.048245934242564
"578" 0.0550627125335046 0.0580604343148345 0.0481602483337701
"579" 0.0550627125335046 0.0580712564151282 0.0480742133905852
"580" 0.0550627125335046 0.0580820785154218 0.0479878294130094
"581" 0.0550627125335046 0.0580929006157154 0.0479010964010427
"582" 0.0550627125335046 0.058103722716009 0.0478140143546851
"583" 0.0550627125335046 0.0581145448163026 0.0477265832739366
"584" 0.0550627125335046 0.0581253669165962 0.0476388031587971
"585" 0.0550627125335046 0.0581361890168898 0.0475506740092668
"586" 0.0550627125335046 0.0581470111171834 0.0474621958253455
"587" 0.0550627125335046 0.058157833217477 0.0473733686070333
"588" 0.0550627125335046 0.0581686553177706 0.0472841923543302
"589" 0.0550627125335046 0.0581794774180643 0.0471946670672363
"590" 0.0550627125335046 0.0581902995183579 0.0471047927457513
"591" 0.0550627125335046 0.0582011216186515 0.0470145693898755
"592" 0.0550627125335046 0.0582119437189451 0.0469239969996088
"593" 0.0550627125335046 0.0582227658192387 0.0468330755749511
"594" 0.0550627125335046 0.0582335879195323 0.0467418051159025
"595" 0.0550627125335046 0.0582444100198259 0.046650185622463
"596" 0.0550627125335046 0.0582552321201195 0.0465582170946326
"597" 0.0550627125335046 0.0582660542204131 0.0464658995324113
"598" 0.0550627125335046 0.0582768763207067 0.0463732329357991
"599" 0.0550627125335046 0.0582876984210004 0.046280217304796
"600" 0.0550627125335046 0.058298520521294 0.0461868526394019
"601" 0.0550627125335046 0.0583093426215876 0.0460931389396169
