"fitted.vals.predict.eta.inter.only" "fitted.vals.predict.eta.linear" "fitted.vals.predict.eta.quad"
"500" 13.4112490098804 11.3662400493528 12.8719070069943
"501" 13.4112490098804 11.3559636224155 12.8922800936583
"502" 13.4112490098804 11.3456871954782 12.9128068119694
"503" 13.4112490098804 11.3354107685408 12.9334871619276
"504" 13.4112490098804 11.3251343416035 12.9543211435329
"505" 13.4112490098804 11.3148579146662 12.9753087567854
"506" 13.4112490098804 11.3045814877289 12.996450001685
"507" 13.4112490098804 11.2943050607915 13.0177448782317
"508" 13.4112490098804 11.2840286338542 13.0391933864255
"509" 13.4112490098804 11.2737522069169 13.0607955262665
"510" 13.4112490098804 11.2634757799796 13.0825512977546
"511" 13.4112490098804 11.2531993530422 13.1044607008898
"512" 13.4112490098804 11.2429229261049 13.1265237356721
"513" 13.4112490098804 11.2326464991676 13.1487404021016
"514" 13.4112490098804 11.2223700722303 13.1711107001782
"515" 13.4112490098804 11.2120936452929 13.1936346299019
"516" 13.4112490098804 11.2018172183556 13.2163121912727
"517" 13.4112490098804 11.1915407914183 13.2391433842907
"518" 13.4112490098804 11.181264364481 13.2621282089558
"519" 13.4112490098804 11.1709879375436 13.285266665268
"520" 13.4112490098804 11.1607115106063 13.3085587532273
"521" 13.4112490098804 11.150435083669 13.3320044728338
"522" 13.4112490098804 11.1401586567317 13.3556038240873
"523" 13.4112490098804 11.1298822297943 13.379356806988
"524" 13.4112490098804 11.119605802857 13.4032634215359
"525" 13.4112490098804 11.1093293759197 13.4273236677308
"526" 13.4112490098804 11.0990529489824 13.4515375455729
"527" 13.4112490098804 11.088776522045 13.4759050550621
"528" 13.4112490098804 11.0785000951077 13.5004261961984
"529" 13.4112490098804 11.0682236681704 13.5251009689819
"530" 13.4112490098804 11.0579472412331 13.5499293734124
"531" 13.4112490098804 11.0476708142957 13.5749114094901
"532" 13.4112490098804 11.0373943873584 13.6000470772149
"533" 13.4112490098804 11.0271179604211 13.6253363765869
"534" 13.4112490098804 11.0168415334838 13.650779307606
"535" 13.4112490098804 11.0065651065464 13.6763758702722
"536" 13.4112490098804 10.9962886796091 13.7021260645855
"537" 13.4112490098804 10.9860122526718 13.7280298905459
"538" 13.4112490098804 10.9757358257345 13.7540873481535
"539" 13.4112490098804 10.9654593987971 13.7802984374082
"540" 13.4112490098804 10.9551829718598 13.80666315831
"541" 13.4112490098804 10.9449065449225 13.8331815108589
"542" 13.4112490098804 10.9346301179852 13.859853495055
"543" 13.4112490098804 10.9243536910478 13.8866791108982
"544" 13.4112490098804 10.9140772641105 13.9136583583885
"545" 13.4112490098804 10.9038008371732 13.9407912375259
"546" 13.4112490098804 10.8935244102359 13.9680777483105
"547" 13.4112490098804 10.8832479832985 13.9955178907422
"548" 13.4112490098804 10.8729715563612 14.023111664821
"549" 13.4112490098804 10.8626951294239 14.0508590705469
"550" 13.4112490098804 10.8524187024866 14.07876010792
"551" 13.4112490098804 10.8421422755492 14.1068147769402
"552" 13.4112490098804 10.8318658486119 14.1350230776075
"553" 13.4112490098804 10.8215894216746 14.1633850099219
"554" 13.4112490098804 10.8113129947373 14.1919005738835
"555" 13.4112490098804 10.8010365677999 14.2205697694921
"556" 13.4112490098804 10.7907601408626 14.2493925967479
"557" 13.4112490098804 10.7804837139253 14.2783690556509
"558" 13.4112490098804 10.770207286988 14.3074991462009
"559" 13.4112490098804 10.7599308600506 14.3367828683981
"560" 13.4112490098804 10.7496544331133 14.3662202222424
"561" 13.4112490098804 10.739378006176 14.3958112077338
"562" 13.4112490098804 10.7291015792387 14.4255558248724
"563" 13.4112490098804 10.7188251523013 14.4554540736581
"564" 13.4112490098804 10.708548725364 14.4855059540909
"565" 13.4112490098804 10.6982722984267 14.5157114661708
"566" 13.4112490098804 10.6879958714894 14.5460706098978
"567" 13.4112490098804 10.677719444552 14.576583385272
"568" 13.4112490098804 10.6674430176147 14.6072497922933
"569" 13.4112490098804 10.6571665906774 14.6380698309617
"570" 13.4112490098804 10.6468901637401 14.6690435012773
"571" 13.4112490098804 10.6366137368027 14.7001708032399
"572" 13.4112490098804 10.6263373098654 14.7314517368497
"573" 13.4112490098804 10.6160608829281 14.7628863021066
"574" 13.4112490098804 10.6057844559908 14.7944744990107
"575" 13.4112490098804 10.5955080290534 14.8262163275618
"576" 13.4112490098804 10.5852316021161 14.8581117877601
"577" 13.4112490098804 10.5749551751788 14.8901608796055
"578" 13.4112490098804 10.5646787482415 14.9223636030981
"579" 13.4112490098804 10.5544023213041 14.9547199582377
"580" 13.4112490098804 10.5441258943668 14.9872299450245
"581" 13.4112490098804 10.5338494674295 15.0198935634584
"582" 13.4112490098804 10.5235730404922 15.0527108135395
"583" 13.4112490098804 10.5132966135548 15.0856816952676
"584" 13.4112490098804 10.5030201866175 15.1188062086429
"585" 13.4112490098804 10.4927437596802 15.1520843536653
"586" 13.4112490098804 10.4824673327429 15.1855161303349
"587" 13.4112490098804 10.4721909058055 15.2191015386515
"588" 13.4112490098804 10.4619144788682 15.2528405786153
"589" 13.4112490098804 10.4516380519309 15.2867332502262
"590" 13.4112490098804 10.4413616249936 15.3207795534842
"591" 13.4112490098804 10.4310851980563 15.3549794883894
"592" 13.4112490098804 10.4208087711189 15.3893330549417
"593" 13.4112490098804 10.4105323441816 15.4238402531411
"594" 13.4112490098804 10.4002559172443 15.4585010829876
"595" 13.4112490098804 10.389979490307 15.4933155444813
"596" 13.4112490098804 10.3797030633696 15.528283637622
"597" 13.4112490098804 10.3694266364323 15.5634053624099
"598" 13.4112490098804 10.359150209495 15.5986807188449
"599" 13.4112490098804 10.3488737825577 15.6341097069271
"600" 13.4112490098804 10.3385973556203 15.6696923266564
"601" 13.4112490098804 10.328320928683 15.7054285780328
