"fitted.vals.predict.dm.inter.only" "fitted.vals.predict.dm.linear" "fitted.vals.predict.dm.quad"
"452" 0.0147640948495714 0.0149689631186943 0.0149246063464489
"453" 0.0147640948495714 0.0149703198621984 0.0149211647672146
"454" 0.0147640948495714 0.0149716766057025 0.014917691515883
"455" 0.0147640948495714 0.0149730333492067 0.0149141865924541
"456" 0.0147640948495714 0.0149743900927108 0.014910649996928
"457" 0.0147640948495714 0.0149757468362149 0.0149070817293045
"458" 0.0147640948495714 0.014977103579719 0.0149034817895838
"459" 0.0147640948495714 0.0149784603232232 0.0148998501777658
"460" 0.0147640948495714 0.0149798170667273 0.0148961868938505
"461" 0.0147640948495714 0.0149811738102314 0.0148924919378379
"462" 0.0147640948495714 0.0149825305537355 0.0148887653097281
"463" 0.0147640948495714 0.0149838872972397 0.0148850070095209
"464" 0.0147640948495714 0.0149852440407438 0.0148812170372165
"465" 0.0147640948495714 0.0149866007842479 0.0148773953928148
"466" 0.0147640948495714 0.014987957527752 0.0148735420763158
"467" 0.0147640948495714 0.0149893142712562 0.0148696570877195
"468" 0.0147640948495714 0.0149906710147603 0.014865740427026
"469" 0.0147640948495714 0.0149920277582644 0.0148617920942351
"470" 0.0147640948495714 0.0149933845017685 0.014857812089347
"471" 0.0147640948495714 0.0149947412452727 0.0148538004123616
"472" 0.0147640948495714 0.0149960979887768 0.0148497570632789
"473" 0.0147640948495714 0.0149974547322809 0.0148456820420989
"474" 0.0147640948495714 0.014998811475785 0.0148415753488217
"475" 0.0147640948495714 0.0150001682192892 0.0148374369834471
"476" 0.0147640948495714 0.0150015249627933 0.0148332669459753
"477" 0.0147640948495714 0.0150028817062974 0.0148290652364062
"478" 0.0147640948495714 0.0150042384498015 0.0148248318547398
"479" 0.0147640948495714 0.0150055951933057 0.0148205668009761
"480" 0.0147640948495714 0.0150069519368098 0.0148162700751152
"481" 0.0147640948495714 0.0150083086803139 0.0148119416771569
"482" 0.0147640948495714 0.015009665423818 0.0148075816071014
"483" 0.0147640948495714 0.0150110221673222 0.0148031898649486
"484" 0.0147640948495714 0.0150123789108263 0.0147987664506985
"485" 0.0147640948495714 0.0150137356543304 0.0147943113643511
"486" 0.0147640948495714 0.0150150923978346 0.0147898246059065
"487" 0.0147640948495714 0.0150164491413387 0.0147853061753645
"488" 0.0147640948495714 0.0150178058848428 0.0147807560727253
"489" 0.0147640948495714 0.0150191626283469 0.0147761742979888
"490" 0.0147640948495714 0.0150205193718511 0.014771560851155
"491" 0.0147640948495714 0.0150218761153552 0.0147669157322239
"492" 0.0147640948495714 0.0150232328588593 0.0147622389411956
"493" 0.0147640948495714 0.0150245896023634 0.0147575304780699
"494" 0.0147640948495714 0.0150259463458676 0.014752790342847
"495" 0.0147640948495714 0.0150273030893717 0.0147480185355268
"496" 0.0147640948495714 0.0150286598328758 0.0147432150561093
"497" 0.0147640948495714 0.0150300165763799 0.0147383799045945
"498" 0.0147640948495714 0.0150313733198841 0.0147335130809824
"499" 0.0147640948495714 0.0150327300633882 0.0147286145852731
"500" 0.0147640948495714 0.0150340868068923 0.0147236844174665
"501" 0.0147640948495714 0.0150354435503964 0.0147187225775626
"502" 0.0147640948495714 0.0150368002939006 0.0147137290655614
"503" 0.0147640948495714 0.0150381570374047 0.0147087038814629
"504" 0.0147640948495714 0.0150395137809088 0.0147036470252671
"505" 0.0147640948495714 0.0150408705244129 0.0146985584969741
"506" 0.0147640948495714 0.0150422272679171 0.0146934382965838
"507" 0.0147640948495714 0.0150435840114212 0.0146882864240961
"508" 0.0147640948495714 0.0150449407549253 0.0146831028795112
"509" 0.0147640948495714 0.0150462974984294 0.0146778876628291
"510" 0.0147640948495714 0.0150476542419336 0.0146726407740496
"511" 0.0147640948495714 0.0150490109854377 0.0146673622131729
"512" 0.0147640948495714 0.0150503677289418 0.0146620519801988
"513" 0.0147640948495714 0.0150517244724459 0.0146567100751275
"514" 0.0147640948495714 0.0150530812159501 0.0146513364979589
"515" 0.0147640948495714 0.0150544379594542 0.0146459312486931
"516" 0.0147640948495714 0.0150557947029583 0.0146404943273299
"517" 0.0147640948495714 0.0150571514464624 0.0146350257338695
"518" 0.0147640948495714 0.0150585081899666 0.0146295254683117
"519" 0.0147640948495714 0.0150598649334707 0.0146239935306567
"520" 0.0147640948495714 0.0150612216769748 0.0146184299209044
"521" 0.0147640948495714 0.0150625784204789 0.0146128346390548
"522" 0.0147640948495714 0.0150639351639831 0.014607207685108
"523" 0.0147640948495714 0.0150652919074872 0.0146015490590638
"524" 0.0147640948495714 0.0150666486509913 0.0145958587609224
"525" 0.0147640948495714 0.0150680053944954 0.0145901367906837
"526" 0.0147640948495714 0.0150693621379996 0.0145843831483477
"527" 0.0147640948495714 0.0150707188815037 0.0145785978339144
"528" 0.0147640948495714 0.0150720756250078 0.0145727808473839
"529" 0.0147640948495714 0.0150734323685119 0.014566932188756
"530" 0.0147640948495714 0.0150747891120161 0.0145610518580309
"531" 0.0147640948495714 0.0150761458555202 0.0145551398552085
"532" 0.0147640948495714 0.0150775025990243 0.0145491961802888
"533" 0.0147640948495714 0.0150788593425284 0.0145432208332718
"534" 0.0147640948495714 0.0150802160860326 0.0145372138141575
"535" 0.0147640948495714 0.0150815728295367 0.014531175122946
"536" 0.0147640948495714 0.0150829295730408 0.0145251047596372
"537" 0.0147640948495714 0.0150842863165449 0.014519002724231
"538" 0.0147640948495714 0.0150856430600491 0.0145128690167277
"539" 0.0147640948495714 0.0150869998035532 0.014506703637127
"540" 0.0147640948495714 0.0150883565470573 0.014500506585429
"541" 0.0147640948495714 0.0150897132905614 0.0144942778616338
"542" 0.0147640948495714 0.0150910700340656 0.0144880174657412
"543" 0.0147640948495714 0.0150924267775697 0.0144817253977514
"544" 0.0147640948495714 0.0150937835210738 0.0144754016576643
"545" 0.0147640948495714 0.0150951402645779 0.0144690462454799
"546" 0.0147640948495714 0.0150964970080821 0.0144626591611983
"547" 0.0147640948495714 0.0150978537515862 0.0144562404048193
"548" 0.0147640948495714 0.0150992104950903 0.0144497899763431
"549" 0.0147640948495714 0.0151005672385944 0.0144433078757696
"550" 0.0147640948495714 0.0151019239820986 0.0144367941030988
"551" 0.0147640948495714 0.0151032807256027 0.0144302486583307
"552" 0.0147640948495714 0.0151046374691068 0.0144236715414654
"553" 0.0147640948495714 0.0151059942126109 0.0144170627525027
"554" 0.0147640948495714 0.0151073509561151 0.0144104222914428
"555" 0.0147640948495714 0.0151087076996192 0.0144037501582856
"556" 0.0147640948495714 0.0151100644431233 0.0143970463530311
"557" 0.0147640948495714 0.0151114211866274 0.0143903108756793
"558" 0.0147640948495714 0.0151127779301316 0.0143835437262302
"559" 0.0147640948495714 0.0151141346736357 0.0143767449046839
"560" 0.0147640948495714 0.0151154914171398 0.0143699144110403
"561" 0.0147640948495714 0.0151168481606439 0.0143630522452993
"562" 0.0147640948495714 0.0151182049041481 0.0143561584074611
"563" 0.0147640948495714 0.0151195616476522 0.0143492328975257
"564" 0.0147640948495714 0.0151209183911563 0.0143422757154929
"565" 0.0147640948495714 0.0151222751346605 0.0143352868613628
"566" 0.0147640948495714 0.0151236318781646 0.0143282663351355
"567" 0.0147640948495714 0.0151249886216687 0.0143212141368109
"568" 0.0147640948495714 0.0151263453651728 0.014314130266389
"569" 0.0147640948495714 0.015127702108677 0.0143070147238698
"570" 0.0147640948495714 0.0151290588521811 0.0142998675092534
"571" 0.0147640948495714 0.0151304155956852 0.0142926886225396
"572" 0.0147640948495714 0.0151317723391893 0.0142854780637286
"573" 0.0147640948495714 0.0151331290826935 0.0142782358328203
"574" 0.0147640948495714 0.0151344858261976 0.0142709619298147
"575" 0.0147640948495714 0.0151358425697017 0.0142636563547118
"576" 0.0147640948495714 0.0151371993132058 0.0142563191075116
"577" 0.0147640948495714 0.01513855605671 0.0142489501882142
"578" 0.0147640948495714 0.0151399128002141 0.0142415495968194
"579" 0.0147640948495714 0.0151412695437182 0.0142341173333274
"580" 0.0147640948495714 0.0151426262872223 0.0142266533977381
"581" 0.0147640948495714 0.0151439830307265 0.0142191577900515
"582" 0.0147640948495714 0.0151453397742306 0.0142116305102677
"583" 0.0147640948495714 0.0151466965177347 0.0142040715583865
"584" 0.0147640948495714 0.0151480532612388 0.0141964809344081
"585" 0.0147640948495714 0.015149410004743 0.0141888586383324
"586" 0.0147640948495714 0.0151507667482471 0.0141812046701594
"587" 0.0147640948495714 0.0151521234917512 0.0141735190298891
"588" 0.0147640948495714 0.0151534802352553 0.0141658017175215
"589" 0.0147640948495714 0.0151548369787595 0.0141580527330567
"590" 0.0147640948495714 0.0151561937222636 0.0141502720764946
"591" 0.0147640948495714 0.0151575504657677 0.0141424597478352
"592" 0.0147640948495714 0.0151589072092718 0.0141346157470785
"593" 0.0147640948495714 0.015160263952776 0.0141267400742245
"594" 0.0147640948495714 0.0151616206962801 0.0141188327292732
"595" 0.0147640948495714 0.0151629774397842 0.0141108937122247
"596" 0.0147640948495714 0.0151643341832883 0.0141029230230788
"597" 0.0147640948495714 0.0151656909267925 0.0140949206618357
"598" 0.0147640948495714 0.0151670476702966 0.0140868866284953
"599" 0.0147640948495714 0.0151684044138007 0.0140788209230576
"600" 0.0147640948495714 0.0151697611573048 0.0140707235455227
"601" 0.0147640948495714 0.015171117900809 0.0140625944958904
